order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
ツムラ当帰四逆加呉茱萸生姜湯エキス顆粒（医療用）,615101483.0,5200110D1047,"""Medication""",2.5,ｇ,１日１回朝食後に,当帰四逆加呉茱萸生姜湯
ツムラ抑肝散エキス顆粒（医療用）,615101510.0,5200139D1037,"""Medication""",2.5,ｇ,１日１回朝食前に,ツムラ
ツムラ抑肝散加陳皮半夏エキス顆粒（医療用）,615101511.0,5200140D1021,"""Medication""",2.5,ｇ,１日１回就寝前に,抑肝散加陳皮半夏
ツムラ柴胡桂枝湯エキス顆粒（医療用）,615101432.0,5200051D1080,"""Medication""",2.5,ｇ,１日３回毎食前に,柴胡桂枝湯
ツムラ桂枝加芍薬湯エキス顆粒（医療用）,615101417.0,5200032D1045,"""Medication""",2.5,ｇ,１日３回毎食間に,桂枝加芍薬湯
ツムラ桂枝茯苓丸エキス顆粒（医療用）,615101422.0,5200038D1093,"""Medication""",2.5,ｇ,１日３回毎食間に,桂枝茯苓丸
ツムラ桔梗湯エキス顆粒（医療用）,615101411.0,5200020D1026,"""Medication""",2.5,ｇ,１日３回毎食間に,ツムラ
ツムラ清肺湯エキス顆粒（医療用）,615101464.0,5200087D1020,"""Medication""",3.0,ｇ,１日２回医師の指示通りに,ツムラ
ツムラ牛車腎気丸エキス顆粒（医療用）,615101414.0,5200025D1029,"""Medication""",2.5,ｇ,１日２回医師の指示通りに,牛車腎気丸
ツムラ猪苓湯エキス顆粒（医療用）,615101477.0,5200103D1101,"""Medication""",2.5,ｇ,１日１回朝食前に,ツムラ
ツムラ芍薬甘草湯エキス顆粒（医療用）,615101446.0,5200067D1049,"""Medication""",2.5,ｇ,１日１回就寝前に,芍薬甘草湯
ツムラ葛根湯エキス顆粒（医療用）,615101406.0,5200013D1123,"""Medication""",2.5,ｇ,１日３回毎食間に,ツムラ
ツムラ補中益気湯エキス顆粒（医療用）,615101503.0,5200131D1065,"""Medication""",2.5,ｇ,１日３回毎食間に,補中益気湯
ツムラ防風通聖散エキス顆粒（医療用）,615101502.0,5200130D1060,"""Medication""",2.5,ｇ,１日３回毎食前に,防風通聖散
ツムラ黄連解毒湯エキス顆粒（医療用）,615101403.0,5200011D1078,"""Medication""",2.5,ｇ,１日３回毎食間に,黄連解毒湯
テオフィリン徐放Ｕ錠２００ｍｇ「トーワ」,621268701.0,2251001G1017,"""Medication""",1,錠,１日１回就寝前に,テオフィリン
テグレトール錠１００ｍｇ,611130100.0,1139002F2026,"""Medication""",1,錠,１日３回毎食後に,テグレトール
テグレトール錠２００ｍｇ,611130101.0,1139002F1062,"""Medication""",1,錠,１日１回朝食後に,テグレトール
テネリア錠２０ｍｇ,622182601.0,3969015F1029,"""Medication""",1,錠,１日１回朝食後に,テネリア
テネリアＯＤ錠２０ｍｇ,622861201.0,3969015F3021,"""Medication""",1,錠,１日１回朝食後に,テネリア
テノーミン錠２５　２５ｍｇ,620002066.0,2123011F1155,"""Medication""",1,錠,１日１回朝食後に,テノーミン
テノーミン錠５０　５０ｍｇ,620002067.0,2123011F2437,"""Medication""",1,錠,１日１回朝食後に,テノーミン
テプレノン５０ｍｇカプセル,622894000.0,2329012M1013,"""Medication""",1,カプセル,１日３回毎食後に,テプレノン
テラムロ配合錠ＡＰ「ニプロ」,622570301.0,2149117F1017,"""Medication""",1,錠,１日１回朝食後に,テラムロ
テラムロ配合錠ＡＰ「ＤＳＥＰ」,622535101.0,2149117F1033,"""Medication""",1,錠,１日１回朝食後に,ＤＳＥＰ
テラムロ配合錠ＢＰ「ニプロ」,622570401.0,2149117F2013,"""Medication""",1,錠,１日１回夕食後に,テラムロ
テラムロ配合錠ＢＰ「ＤＳＥＰ」,622535201.0,2149117F2030,"""Medication""",1,錠,１日１回朝食後に,ＤＳＥＰ
テリボン皮下注２８．２μｇオートインジェクター,622699001.0,-,"""HomeCare""",8,キット,-,オートインジェクター
テリルジー１００エリプタ３０吸入用,622678901.0,2290804G2029,"""Medication""",1,キット,１回１吸入１日１回,テリルジー
テルチア配合錠ＢＰ「ＤＳＥＰ」,622535401.0,2149113F2031,"""Medication""",1,錠,１日１回朝食後に,ＤＳＥＰ
テルビナフィン塩酸塩１％クリーム,622781600.0,2659710N1012,"""Medication""",30,ｇ,医師の指示通りに,テルビナフィン
テルミサルタン・アムロジピンベシル酸塩ＡＰ錠,622613400.0,2149117F1017,"""Medication""",1,錠,１日１回朝食後に,アムロジピンベシル
テルミサルタン・アムロジピンベシル酸塩ＢＰ錠,622613500.0,2149117F2013,"""Medication""",1,錠,１日１回朝食後に,アムロジピンベシル
テルミサルタン錠２０ｍｇ「サワイ」,622558301.0,2149042F1017,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン錠２０ｍｇ「ＤＳＥＰ」,622535501.0,2149042F1033,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン錠４０ｍｇ「サワイ」,622558401.0,2149042F2013,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン錠４０ｍｇ「ＤＳＥＰ」,622535601.0,2149042F2030,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン錠８０ｍｇ「サワイ」,622558501.0,2149042F3010,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン錠８０ｍｇ「ニプロ」,622570701.0,2149042F3010,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン錠８０ｍｇ「ＥＥ」,622566801.0,2149042F3010,"""Medication""",1,錠,１日１回夕食後に,テルミサルタン
テルミサルタン２０ｍｇ口腔内崩壊錠,622613900.0,2149042F4016,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン２０ｍｇ錠,622613800.0,2149042F1017,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン４０ｍｇ口腔内崩壊錠,622691300.0,2149042F5012,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン４０ｍｇ錠,622614000.0,2149042F2013,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタン８０ｍｇ、アムロジピン５ｍｇ及びヒドロ　使用期間；,830600086.0,-,"""Medication""",1,-,１日１回朝食後に,テルミサルタン
テルミサルタン８０ｍｇ、アムロジピン５ｍｇ及びヒドロクロ　品名；,830600085.0,-,"""Medication""",1,-,１日１回朝食後に,テルミサルタン
テルミサルタン８０ｍｇ錠,622614100.0,2149042F3010,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタンＯＤ錠２０ｍｇ「サワイ」,622558101.0,2149042F4016,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタンＯＤ錠４０ｍｇ「サワイ」,622558201.0,2149042F5012,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テルミサルタンＯＤ錠４０ｍｇ「トーワ」,622544101.0,2149042F5039,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テレミンソフト坐薬１０ｍｇ,620007694.0,2359700J2106,"""Medication""",10,個,医師の指示通りに,テレミンソフト
ディオバン錠２０ｍｇ,610443042.0,2149041F1020,"""Medication""",0.5,錠,１日１回朝食後に,ディオバン
ディオバン錠４０ｍｇ,610443043.0,2149041F2027,"""Medication""",1,錠,１日１回朝食後に,ディオバン
ディオバン錠８０ｍｇ,610443044.0,2149041F3023,"""Medication""",1,錠,１日１回朝食後に,ディオバン
ディレグラ配合錠,622226201.0,4490100F1021,"""Medication""",2,錠,１日２回朝夕食前に,ディレグラ
デエビゴ錠１０ｍｇ,622703301.0,1190027F3025,"""Medication""",1,錠,１日１回就寝前に,デエビゴ
デエビゴ錠２．５ｍｇ,622703101.0,1190027F1022,"""Medication""",1,錠,１日１回就寝前に,デエビゴ
デエビゴ錠５ｍｇ,622703201.0,1190027F2029,"""Medication""",1,錠,１日１回就寝前に,デエビゴ
デキサメタゾン口腔用軟膏０．１％「ＮＫ」,620508601.0,2399706M1125,"""Medication""",2,ｇ,医師の指示通りに,デキサメタゾン
デキストロメトルファン臭化水素酸塩１５ｍｇ錠,622893200.0,2223001F2013,"""Medication""",2,錠,１日３回毎食後に,デキストロメトルファン
デザレックス錠５ｍｇ,622514901.0,4490032F1023,"""Medication""",1,錠,１日１回夕食後に,デザレックス
デトルシトールカプセル２ｍｇ,620003483.0,2590012M1021,"""Medication""",1,カプセル,１日１回夕食後に,デトルシトールカプセル
デノタスチュアブル配合錠,622239401.0,3219100F1020,"""Medication""",2,錠,１日１回朝食後に,デノタスチュアブル
デパケン錠１００ｍｇ,620065001.0,1139004F1096,"""Medication""",1,錠,１日１回朝食後に,デパケン
デパケンＲ錠１００ｍｇ,620066101.0,1139004G1040,"""Medication""",1,錠,１日２回朝夕食後に,デパケン
デパケンＲ錠２００ｍｇ,620066201.0,1139004G2063,"""Medication""",2,錠,１日２回朝夕食後に,デパケン
デパス錠０．５ｍｇ,611170513.0,1179025F1026,"""Medication""",1,錠,１日１回医師の指示通りに,デパス
デベルザ錠２０ｍｇ,622336801.0,3969021F1032,"""Medication""",1,錠,１日１回朝食後に,デベルザ
デュタステリド錠０．５ｍｇＡＶ「明治」,622801001.0,2499011F1052,"""Medication""",1,錠,１日１回朝食後に,デュタステリド
デュタステリド錠０．５ｍｇＡＶ「ＤＳＥＰ」,622783401.0,2499011F1028,"""Medication""",1,錠,１日１回朝食後に,デュタステリド
デュタステリド０．５ｍｇカプセル,622847000.0,2499011M1019,"""Medication""",1,カプセル,１日１回朝食後に,デュタステリド
デュロキセチンＯＤ錠２０ｍｇ「ニプロ」,622865401.0,1179052F3026,"""Medication""",1,錠,１日１回朝食後に,デュロキセチン
トコフェロールニコチン酸エステルカプセル２００ｍｇ「サワイ」,620353601.0,2190006M2012,"""Medication""",1,カプセル,１日２回朝夕食後に,トコフェロールニコチン
トコフェロールニコチン酸エステル２００ｍｇカプセル,622892900.0,2190006M2012,"""Medication""",1,カプセル,１日３回毎食後に,トコフェロールニコチン
トビエース錠４ｍｇ,622225101.0,2590015G1021,"""Medication""",1,錠,１日２回朝夕食後に,トビエース
トピロリック錠２０ｍｇ,622266201.0,3949004F1036,"""Medication""",2,錠,１日１回朝食後に,トピロリック
トラセミドＯＤ錠４ｍｇ「ＴＥ」,622609402.0,2139009F3029,"""Medication""",1,錠,１日１回朝食後に,トラセミド
トラセミドＯＤ錠８ｍｇ「ＴＥ」,622609502.0,2139009F4025,"""Medication""",1,錠,１日１回朝食後に,トラセミド
トラゼンタ錠５ｍｇ,622093501.0,3969014F1024,"""Medication""",1,錠,１日１回朝食後に,トラゼンタ
トラゾドン塩酸塩錠２５ｍｇ「アメル」,620156901.0,1179037F1010,"""Medication""",2,錠,１日１回就寝前に,トラゾドン
トラゾドン塩酸塩２５ｍｇ錠,622714600.0,1179037F1010,"""Medication""",1,錠,１日１回就寝前に,トラゾドン
トラディアンス配合錠ＡＰ,622655001.0,3969108F1027,"""Medication""",1,錠,１日１回朝食後に,トラディアンス
トラネキサム酸２５０ｍｇ錠,622896900.0,3327002F1010,"""Medication""",1,錠,１日３回毎食後に,トラネキサム
トラベルミン配合錠,620236101.0,1339100F1038,"""Medication""",1,錠,発作時にお使い下さい,トラベルミン
トラマゾリン点鼻液０．１１８％「ＡＦＰ」,622022401.0,1324702Q1042,"""Medication""",10,ｍＬ,医師の指示通りに,トラマゾリン
トラマールＯＤ錠２５ｍｇ,622366101.0,1149038F1024,"""Medication""",1,錠,１日３回毎食後に,トラマール
トラムセット配合錠,622081101.0,1149117F1020,"""Medication""",1,錠,１日３回毎食後に,トラムセット
トランサミン錠２５０ｍｇ,610463120.0,3327002F1142,"""Medication""",1,錠,１日３回毎食後に,トランサミン
トリクロルメチアジド錠１ｍｇ「ＮＰ」,620009400.0,2132003F3012,"""Medication""",1,錠,１日１回朝食後に,トリクロルメチアジド
トリクロルメチアジド錠２ｍｇ「ＴＣＫ」,620263901.0,2132003F1451,"""Medication""",1,錠,１日１回朝食後に,トリクロルメチアジド
トリクロルメチアジド１ｍｇ錠,622890600.0,2132003F3012,"""Medication""",1,錠,１日１回朝食後に,トリクロルメチアジド
トリプタノール錠１０　１０ｍｇ,611170801.0,1179002F1017,"""Medication""",1,錠,１日２回朝昼食後に,トリプタノール
トリメブチンマレイン酸塩錠１００ｍｇ「サワイ」,620505709.0,2399006F1013,"""Medication""",1,錠,１日２回朝夕食後に,トリメブチンマレイン
トルバプタンＯＤ錠７．５ｍｇ「オーツカ」,622797101.0,2139011F3050,"""Medication""",1,錠,１日１回朝食後に,トルバプタン
トレシーバ注　フレックスタッチ　３００単位,622198901.0,-,"""HomeCare""",1,キット,-,フレックスタッチ
ドキサゾシンメシル酸塩０．５ｍｇ錠,622724400.0,2149026F1018,"""Medication""",1,錠,１日１回就寝前に,ドキサゾシンメシル
ドキサゾシンメシル酸塩２ｍｇ錠,622318800.0,2149026F3010,"""Medication""",1,錠,１日１回就寝前に,ドキサゾシンメシル
ドキサゾシン錠１ｍｇ「サワイ」,621631801.0,2149026F2014,"""Medication""",1,錠,１日１回就寝前に,ドキサゾシン
ドキサゾシン錠１ｍｇ「ＥＭＥＣ」,621638801.0,2149026F2014,"""Medication""",1,錠,１日１回夕食後に,ドキサゾシン
ドキサゾシン錠２ｍｇ「ＥＭＥＣ」,621638901.0,2149026F3010,"""Medication""",1,錠,１日１回夕食後に,ドキサゾシン
ドグマチール錠５０ｍｇ,612320201.0,2329009F1110,"""Medication""",1,錠,１日２回朝夕食後に,ドグマチール
ドネペジル塩酸塩錠１０ｍｇ「サワイ」,622295801.0,1190012F5196,"""Medication""",1,錠,１日１回朝食後に,ドネペジル
ドネペジル塩酸塩３ｍｇ口腔内崩壊錠,622614300.0,1190012F3010,"""Medication""",1,錠,１日１回朝食後に,口腔内崩壊錠
ドネペジル塩酸塩５ｍｇ口腔内崩壊錠,622614500.0,1190012F4017,"""Medication""",1,錠,１日１回朝食後に,口腔内崩壊錠
ドラマミン錠５０ｍｇ,620233305.0,1331001F1010,"""Medication""",1,錠,医師の指示通りに,ドラマミン
ナウゼリン坐剤６０　６０ｍｇ,662390003.0,2399714J3029,"""Medication""",6,個,１回１個医師の指示通りに,ナウゼリン
ナウゼリンＯＤ錠１０　１０ｍｇ,622090501.0,2399005F4026,"""Medication""",1,錠,１日３回毎食前に,ナウゼリン
ナゾネックス点鼻液５０μｇ１１２噴霧用　９ｍｇ１８ｇ,621933201.0,1329710Q2023,"""Medication""",1,瓶,医師の指示通りに,ナゾネックス
